# Mass Radius Likelihood 
1.276720011886097961e+00 1.110770090048936964e+01 7.051175234454437321e-91
1.002460678613200429e+00 1.200250914442089112e+01 7.593720507929328380e-91
1.497370525383014517e+00 1.259215708452725480e+01 7.767667295813765468e-91
1.120882508669888589e+00 1.142643275522281954e+01 8.284148539234544309e-91
1.036027357336920307e+00 7.719844325857158296e+00 8.440097555736547656e-91
1.200834951627278713e+00 1.070248404773117201e+01 8.826136195765240955e-91
1.005987367753406581e+00 1.140922591115950269e+01 9.053769558094918748e-91
1.432314710037464245e+00 1.022547616746213350e+01 9.294455153788201540e-91
1.636176733692119356e+00 1.454795655492081963e+01 9.969814239358028104e-91
1.636414208239400425e+00 1.290362035306691268e+01 1.052671449050315205e-90
1.249841546090443956e+00 1.329551997101325256e+01 1.060000438743120306e-90
1.819154141478710685e+00 1.549010914706883213e+01 1.073588760312061864e-90
1.122505845361932320e+00 1.218214351761060499e+01 1.116657291735052749e-90
1.229046258379497658e+00 1.260467740364596168e+01 1.118119993270820985e-90
1.362401462141252573e+00 1.160803073073412506e+01 1.252586799431777723e-90
1.398063134135608010e+00 1.380866318235534251e+01 1.264494557893836557e-90
1.242100265463308428e+00 1.311809217772283986e+01 1.287299750705175896e-90
1.234867482848375886e+00 1.062392171689967313e+01 1.316697738748420644e-90
1.592166037824680691e+00 1.373222591402193160e+01 1.360427791641286297e-90
1.377384384104958226e+00 1.249068114339697999e+01 1.420338713611112908e-90
1.365687789492405546e+00 1.173434895878295414e+01 1.435893390983332841e-90
1.705984417771663875e+00 1.277573064171012618e+01 1.462324872439126720e-90
1.173891041861439444e+00 9.895004018568611670e+00 1.499636731157414453e-90
1.372546173378470735e+00 1.315868902866676393e+01 1.646873940862854861e-90
1.050139895682441260e+00 1.025583665459749838e+01 1.677810711569732041e-90
1.078271992061458517e+00 1.326474919622321735e+01 1.725365325253449279e-90
1.536672613404804544e+00 1.200304340422407634e+01 1.771506768569277560e-90
1.264198171251807779e+00 1.060315243868348389e+01 1.776566477389860182e-90
1.295596676314977547e+00 1.047470168793922873e+01 1.819391222528189572e-90
1.195586096463876036e+00 9.137491215085862706e+00 2.231584348347007356e-90
1.553138668743144990e+00 1.453641709968171725e+01 2.239195154894425636e-90
1.230446806924158309e+00 1.087454940098234424e+01 2.245590391415451074e-90
1.545639639613377803e+00 1.309191438659020434e+01 2.293313723254968007e-90
1.897111935378824388e+00 1.477050744657865522e+01 2.446386205256909524e-90
1.012159470613426704e+00 7.880220581010041414e+00 2.600874268395962158e-90
1.584632764242773328e+00 1.107313586682713336e+01 2.617650160119662487e-90
1.252071006849567514e+00 1.237987697254400032e+01 2.651309164903814571e-90
1.329672662549389317e+00 1.258957911943235786e+01 2.698442398488889890e-90
1.182352968597892406e+00 1.035818651966903658e+01 2.697928776666481038e-90
1.089152666498973909e+00 1.227678333194748816e+01 2.715052285301707531e-90
2.098652000829806852e+00 1.405448684368324663e+01 3.055949723117848161e-90
1.296670677544829342e+00 1.171314187723665157e+01 3.061830658246645024e-90
1.510186525440627481e+00 1.347058696442429948e+01 3.233823483805315267e-90
1.786147660937076775e+00 1.325926513521023864e+01 3.472284864545044286e-90
1.229769274579220806e+00 1.215102158707616553e+01 3.802658410510806539e-90
1.133750900013362095e+00 1.144322562461306703e+01 3.927525624682910379e-90
1.313064399219048495e+00 1.283232911295725032e+01 4.043308893013634130e-90
1.291788575122871929e+00 9.335386939384793692e+00 4.059124765718121965e-90
1.554880231004831526e+00 1.440653554056033414e+01 4.144911667296126551e-90
1.173727459641913828e+00 9.688727434062002430e+00 4.361210723700869340e-90
1.299027728019620964e+00 1.365592249816809911e+01 4.615953733184072452e-90
1.296334556418900608e+00 9.368711532910559470e+00 4.947280910446358439e-90
1.072426782653453481e+00 9.228960082639080298e+00 5.354187713147849133e-90
1.627490736048334385e+00 1.325470085461075342e+01 6.267401217495981179e-90
1.680201011035197034e+00 1.252830806302648625e+01 6.982986695621877150e-90
2.007682100428152872e+00 1.592579640948639863e+01 7.383941348015873133e-90
1.023669385126387388e+00 1.253577266180898064e+01 7.546070203957290319e-90
1.182152986662467598e+00 1.232459816121633089e+01 8.172505270694206786e-90
1.205236320765556979e+00 1.374954459698193077e+01 8.171998319741697019e-90
1.561163990009616143e+00 1.575838376160265852e+01 8.520894905925473472e-90
1.611903742457797772e+00 1.229184948871075989e+01 8.565676142823172393e-90
1.296132494008049196e+00 9.439926122157118016e+00 9.074353228969642688e-90
1.117944709497125100e+00 9.033289939599642437e+00 9.331530352783782099e-90
1.889027133280865023e+00 1.493056352494890149e+01 9.760451915468484649e-90
1.330921933543019797e+00 1.348069385995299285e+01 1.006492926590078637e-89
1.529151443033187618e+00 1.193354322670655776e+01 1.021533210914165156e-89
1.127852333722239253e+00 7.902257739561796335e+00 1.111235047295620467e-89
1.049728651712744432e+00 1.035860143839981262e+01 1.122473266922124039e-89
1.066061007148096706e+00 9.297632227337510713e+00 1.142361656900965631e-89
1.211207839229154315e+00 1.181917366953526738e+01 1.162527912006792222e-89
1.074671045895714272e+00 8.724245129416217992e+00 1.275047630162899604e-89
1.163566383480325817e+00 9.353202014125336916e+00 1.387906431966008133e-89
1.177735975068275653e+00 1.155508528102992472e+01 1.853502855087436461e-89
1.855828706731162736e+00 1.405076844060662467e+01 2.134809043350136396e-89
1.394624145565837470e+00 1.185320111719617842e+01 2.240091207726226036e-89
1.290179445784502832e+00 1.567138033923034257e+01 2.304753685171202702e-89
1.515489934181637466e+00 1.209553609063133273e+01 2.310185082972043898e-89
1.217044410578441038e+00 1.229608006316568591e+01 2.375136164560712476e-89
1.178173041071286065e+00 1.354346339938177834e+01 2.453062903914731818e-89
1.269303842446980024e+00 1.291814347239700567e+01 2.537692671590953623e-89
1.516734466553219862e+00 1.208987029028272886e+01 2.739200562584161996e-89
1.720038771245837594e+00 1.576168535641054547e+01 2.769154028439972476e-89
1.079613832875305546e+00 1.079911194990107504e+01 2.884791298173107255e-89
1.152327334500600431e+00 1.331388312656537565e+01 2.883680351770487306e-89
1.487404903916061727e+00 1.192908531012644247e+01 2.887949058551140703e-89
2.011428429638262294e+00 1.484164091826480458e+01 3.235813250343068153e-89
1.326412717845241618e+00 1.067858604837282144e+01 3.254835771255243696e-89
1.711263576466735881e+00 1.411751481481271853e+01 3.411456470495820786e-89
1.191496317613586653e+00 1.044231346837583807e+01 3.418781149262774061e-89
1.136978479426173694e+00 9.734383855706088440e+00 3.432748489799460338e-89
1.567440600103422454e+00 1.387754629757903047e+01 3.446690738114186518e-89
1.524895854722471356e+00 1.168110068910884536e+01 3.456585673390954717e-89
1.541621815763597247e+00 1.439047163120789463e+01 3.509676221762723130e-89
1.192720155220712508e+00 1.253054329519238053e+01 3.562157671232159680e-89
1.604428571626271616e+00 1.316066351926807343e+01 3.637179839910764393e-89
1.459192121586777358e+00 1.299972355708512950e+01 4.002656742943339597e-89
1.206647043086494175e+00 1.015001348454365449e+01 4.246897594266707364e-89
1.562723873058610158e+00 1.489558446630101329e+01 4.364271822207388776e-89
1.191027822333738273e+00 1.060809130179242743e+01 4.458144873700011964e-89
1.374560988384133209e+00 1.161379289091851241e+01 4.455896878977203063e-89
1.184741669725228874e+00 9.460696152381188995e+00 4.797560447468316119e-89
1.171413148697652007e+00 1.222399538045911171e+01 5.789942063643017159e-89
1.638320278681454800e+00 1.295310614249058645e+01 5.977490986654305899e-89
1.299710505280718520e+00 1.333591242310660618e+01 6.153338481686964380e-89
1.209818601816619266e+00 1.351963165495524422e+01 6.723592350076547292e-89
1.285753240011292320e+00 1.185047228675094644e+01 7.092291763054551648e-89
1.435862809957739294e+00 1.471566650465051040e+01 7.094468157841665140e-89
1.019074419315218361e+00 1.236282177352468636e+01 7.186447034452307058e-89
1.245422842654160034e+00 1.259250868642357446e+01 7.215323966002489735e-89
1.163428250305068801e+00 1.133180651629118429e+01 7.244580337744188345e-89
1.366132573779897275e+00 1.252292091019093689e+01 7.554319310566447785e-89
1.056358309345978075e+00 1.074570018160298090e+01 8.140351253746979450e-89
1.177103819162093057e+00 1.155347589588062363e+01 8.326261963112870348e-89
1.427252437711765909e+00 1.306617056444866520e+01 8.381818098634426027e-89
1.085341552938048348e+00 1.039479628812054024e+01 8.486470291470430528e-89
1.470017878775067954e+00 1.295428385015073047e+01 8.595059199410547342e-89
1.890373030883076844e+00 1.256336884569574153e+01 8.659963041438059600e-89
1.260290511862764085e+00 9.777617923977244274e+00 9.613501853807356272e-89
1.030747301112549197e+00 1.071449837296332674e+01 1.071611496468883033e-88
1.769289093723148465e+00 1.450559745298855674e+01 1.116127309794641401e-88
1.633885687569033962e+00 1.290533949664048663e+01 1.430565002594090594e-88
1.656355882374015209e+00 1.505053940589296957e+01 1.449794529460367265e-88
1.146973754366373832e+00 1.096488044591545830e+01 1.467301141227750644e-88
1.288487413088604816e+00 1.182683483050413997e+01 1.566208609682827314e-88
1.155030267371065511e+00 1.127142921600185588e+01 1.620728997523481823e-88
1.726210045885187228e+00 1.231740400414571290e+01 1.755815509226083210e-88
1.054912694044336074e+00 1.033532495535064832e+01 1.779340780399668070e-88
1.174337481404429839e+00 1.185529187304194743e+01 1.778890513333681442e-88
1.117989607551679532e+00 1.036224533527704139e+01 1.841890805835864447e-88
1.185550962877474079e+00 9.700117610489288111e+00 1.847429926575546931e-88
1.243337534615334361e+00 1.297934403089803013e+01 1.952498022211707353e-88
1.432786108947271986e+00 1.347482737842085143e+01 2.127878707841179556e-88
1.286308323745214199e+00 1.302361759075228420e+01 2.159664778863269236e-88
1.314696519999760449e+00 1.328444406332959815e+01 2.368438903715866650e-88
1.059067549535902542e+00 1.309866863121283842e+01 2.623250442523699884e-88
1.615748788306649253e+00 1.176195522776162150e+01 2.851084612272755433e-88
1.366959608489638711e+00 1.144321083313243648e+01 2.890371308750548040e-88
1.916663445460333293e+00 1.466587622813551306e+01 2.891187598546513709e-88
1.052331724345751285e+00 1.164525418337109031e+01 2.918224395894661694e-88
1.096510251885209453e+00 9.941392291010672011e+00 2.975053682222705237e-88
1.280798513530169824e+00 1.341175052811203372e+01 3.026547328769585026e-88
1.139368315284879696e+00 1.099308542343066009e+01 3.036319365893842171e-88
1.355836765399013766e+00 1.183539867500336307e+01 3.262571252257690240e-88
1.124500286136371985e+00 1.103412860919692307e+01 3.383882297085421165e-88
1.792706283005596646e+00 1.558552687004997850e+01 3.496588389923557799e-88
1.918815145501963082e+00 1.536475846580405502e+01 3.499280769176549269e-88
1.423397507701095410e+00 1.051398234050167702e+01 3.573688651844855234e-88
1.937482361863808178e+00 1.433370077214386384e+01 3.667339737060626306e-88
1.279760364019297159e+00 1.226395495354542575e+01 3.749096108750940836e-88
1.341099901923862969e+00 1.101340134319056396e+01 3.808790885047601640e-88
1.558568797268403916e+00 1.184710622044274686e+01 3.812746521771177179e-88
1.129141089163913314e+00 8.549503803925496470e+00 3.994991314119868117e-88
1.464729706976678703e+00 1.077658072210194717e+01 4.207274093622047981e-88
1.876715394407099557e+00 1.269419589203898369e+01 4.295794406106954226e-88
1.442266001087810112e+00 1.412949110302567490e+01 4.770522763288112104e-88
1.568572650007132196e+00 1.393809661596866434e+01 4.963406744036230282e-88
1.381287533659777633e+00 1.257919133699360259e+01 5.049883646082066313e-88
1.037642830237343494e+00 1.082506137292720183e+01 5.252337279043560901e-88
1.241924475168876274e+00 1.036000304233365910e+01 5.616076081017637913e-88
1.046906074933220188e+00 1.000001927911022293e+01 5.898851206921249206e-88
1.221728901085227692e+00 1.050889869877167726e+01 6.091670566549225021e-88
2.150962687775576310e+00 1.591130955279253811e+01 6.461654285300755786e-88
1.526851647347808427e+00 1.243192005982833237e+01 6.581202724810701641e-88
1.221745746618041251e+00 1.275452468477128676e+01 6.627220844264856066e-88
1.579552487710743858e+00 1.437956141780139419e+01 6.855670519259087255e-88
1.337022239023998527e+00 1.286797938875135472e+01 7.716645089063650545e-88
1.134324340644039975e+00 1.051979750451226714e+01 8.092660428211877415e-88
2.059325857991099795e+00 1.517079560563114526e+01 8.100956711211045132e-88
1.481570377053093246e+00 1.338111660611616216e+01 8.922287171099247868e-88
1.577253774184669055e+00 1.365384648118047650e+01 9.430164819878466306e-88
1.084269434557487699e+00 8.990482587565917783e+00 9.745190825061833782e-88
1.468610183583439976e+00 1.013835870129927841e+01 1.021368721098748913e-87
1.321004813134444511e+00 1.402036375324864892e+01 1.024410182650511634e-87
1.393623201768535713e+00 1.176572624972054371e+01 1.055248387200025579e-87
1.614224165248928866e+00 1.330468122859876345e+01 1.074959496711665090e-87
1.360762945181244188e+00 1.421044824654019578e+01 1.078337309459304709e-87
1.652847607893131121e+00 1.225030537105929085e+01 1.255793401349207474e-87
1.388128639966091704e+00 1.475705980603907719e+01 1.445768540814745114e-87
1.392565606271425338e+00 1.170856416434383718e+01 1.466097014701691519e-87
1.016831011132991902e+00 1.208255561876353212e+01 1.534683405677718889e-87
1.749702084883600239e+00 1.163821080727219837e+01 1.704481195336444088e-87
1.495200796215249373e+00 1.299561929355037648e+01 1.768092317245470395e-87
1.113136377789035514e+00 9.354349653106059037e+00 1.807300343201888802e-87
1.035304494078844728e+00 1.069123556818323983e+01 1.819292839691898950e-87
1.727164455158463285e+00 1.299286569008830128e+01 1.879827616746379992e-87
1.607195244178577953e+00 1.185121512971132063e+01 2.094597591999696601e-87
1.361032537133425535e+00 9.970886956643639110e+00 2.109064454836547378e-87
1.799543709052875640e+00 1.291384516412890804e+01 2.286737331811495988e-87
1.254182190493874582e+00 1.007914101840503740e+01 2.369234378289691795e-87
1.444363376883609273e+00 1.293329633392441380e+01 2.594456391417808597e-87
1.331963260379611214e+00 1.262836974012244085e+01 2.668721418016551859e-87
1.478081561165397684e+00 1.071913277975945888e+01 3.022997004216422178e-87
1.578123460902982167e+00 1.445804960249436277e+01 3.055141865884357063e-87
1.561981928368157302e+00 1.450929415900403896e+01 3.169558506358058972e-87
1.389505818934951842e+00 1.487145596210905651e+01 3.196109925655045113e-87
1.080460553762482956e+00 1.074172483194572791e+01 3.232891522059475952e-87
1.462854043532914261e+00 1.514714197168225951e+01 3.308510303278737170e-87
1.993296019268167241e+00 1.580270942233200415e+01 3.439967940819832145e-87
1.015807106079872124e+00 9.815390882140924589e+00 3.516390190305642882e-87
1.342373857891872690e+00 1.471916082824035144e+01 3.717776268859230891e-87
1.415382790331346952e+00 1.434380078660112900e+01 3.878158579561883430e-87
1.765012824481192677e+00 1.456721656980430879e+01 4.048201747701120257e-87
1.157476695288727875e+00 1.141776082705522910e+01 4.057336419439498120e-87
1.799249024422169496e+00 1.288885421944889131e+01 4.097156476347594581e-87
1.217791874739898583e+00 1.087746292140062643e+01 4.097264727584410188e-87
1.241034523092874764e+00 1.190704890251551618e+01 4.144588752605137121e-87
1.100529382209699536e+00 1.201016213530209775e+01 4.464331702505476415e-87
1.365412545023247493e+00 1.394399079220513116e+01 4.509399864415391367e-87
1.170819370987569608e+00 1.087603169609306519e+01 4.528982074625813729e-87
1.915063203650085644e+00 1.539461339605079360e+01 4.533735140604013885e-87
1.404196142693091565e+00 1.153282224164182423e+01 4.619501293149854493e-87
1.086597273697985422e+00 1.097854354056440229e+01 4.632569189145696716e-87
1.390207949675037025e+00 1.102717206881445300e+01 5.026843508752460354e-87
